,salario,NombreEmpresa,modalidad,Plataforma,Fecha,salary.country.currency.currencyCode,PuestoTrabajo,pais,codigo_pais,sub_region
23082,94317.0,Palladium,presencial,glassdoor,2019-11-05,GBP,data analyst,Nigeria,NG,Sub-Saharan Africa
23083,94467.0,Careersome,presencial,glassdoor,2019-10-29,,data analyst,Nigeria,NG,Sub-Saharan Africa
23084,26862.0,eHealth4everyone,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23085,26889.0,Careersome,presencial,glassdoor,2019-11-07,,data analyst,Nigeria,NG,Sub-Saharan Africa
23086,27043.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23087,6735.0,Careersome,presencial,glassdoor,2019-10-17,,data analyst,Nigeria,NG,Sub-Saharan Africa
23088,6792.0,Careersome,presencial,glassdoor,2019-10-29,,data analyst,Nigeria,NG,Sub-Saharan Africa
23089,16751.0,Careersome,presencial,glassdoor,2019-10-17,,data analyst,Nigeria,NG,Sub-Saharan Africa
23090,24634.0,Careersome,presencial,glassdoor,2019-10-22,,data analyst,Nigeria,NG,Sub-Saharan Africa
23091,25126.0,Careersome,presencial,glassdoor,2019-10-23,,data analyst,Nigeria,NG,Sub-Saharan Africa
23092,90238.0,Compovine Technologies,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23093,61446.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23094,86669.0,Careersome,presencial,glassdoor,2019-11-07,,data analyst,Nigeria,NG,Sub-Saharan Africa
23095,5343.0,Careersome,presencial,glassdoor,2019-11-06,,data analyst,Nigeria,NG,Sub-Saharan Africa
23096,42552.0,Montaigne Place,presencial,glassdoor,2019-10-15,,data analyst,Nigeria,NG,Sub-Saharan Africa
23097,117492.0,Careersome,presencial,glassdoor,2019-10-25,,data analyst,Nigeria,NG,Sub-Saharan Africa
23098,30177.0,Fine & Country,presencial,glassdoor,2019-10-19,GBP,data analyst,Nigeria,NG,Sub-Saharan Africa
23099,31398.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23100,32317.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23101,50248.0,International Alert,presencial,glassdoor,2019-11-03,GBP,data analyst,Nigeria,NG,Sub-Saharan Africa
23102,50271.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23103,84124.0,Careersome,presencial,glassdoor,2019-10-22,,data engineer,Nigeria,NG,Sub-Saharan Africa
23104,103649.0,eHealth4everyone,presencial,glassdoor,2019-11-01,,data scientist,Nigeria,NG,Sub-Saharan Africa
23105,17965.0,Careersome,presencial,glassdoor,2019-10-19,,data scientist,Nigeria,NG,Sub-Saharan Africa
23106,112192.0,Careersome,presencial,glassdoor,2019-11-01,,data scientist,Nigeria,NG,Sub-Saharan Africa
23107,91783.0,P3 Group,presencial,glassdoor,2019-10-24,GBP,data scientist,Nigeria,NG,Sub-Saharan Africa
23108,35147.0,eHealth4everyone,presencial,glassdoor,2019-11-01,,data scientist,Nigeria,NG,Sub-Saharan Africa
23109,124823.0,Mercy Corps,presencial,glassdoor,2019-10-28,GBP,data scientist,Nigeria,NG,Sub-Saharan Africa
23110,119894.0,Careersome,presencial,glassdoor,2019-11-01,,data scientist,Nigeria,NG,Sub-Saharan Africa
23111,122881.0,ASCENTech,presencial,glassdoor,2019-10-24,,data scientist,Nigeria,NG,Sub-Saharan Africa
23112,127313.0,Careersome,presencial,glassdoor,2019-11-01,,data scientist,Nigeria,NG,Sub-Saharan Africa
23113,57472.0,P3 Group,presencial,glassdoor,2019-10-24,GBP,data scientist,Nigeria,NG,Sub-Saharan Africa
23114,83729.0,Careersome,presencial,glassdoor,2019-11-01,,data scientist,Nigeria,NG,Sub-Saharan Africa
23115,27379.0,Careersome,presencial,glassdoor,2019-11-01,,data scientist,Nigeria,NG,Sub-Saharan Africa
23116,33705.0,ThinkWell,presencial,glassdoor,2019-10-24,,data scientist,Nigeria,NG,Sub-Saharan Africa
23117,8338.0,Venture Garden Group,presencial,glassdoor,2019-10-22,,data analyst,Nigeria,NG,Sub-Saharan Africa
23118,39417.0,Citicapital Commercial Corp,presencial,glassdoor,2019-11-06,GBP,data analyst,Nigeria,NG,Sub-Saharan Africa
23119,109235.0,Palladium,presencial,glassdoor,2019-11-05,GBP,data analyst,Nigeria,NG,Sub-Saharan Africa
23120,125039.0,RenMoney,presencial,glassdoor,2019-11-06,,data analyst,Nigeria,NG,Sub-Saharan Africa
23121,2409.0,RenMoney,presencial,glassdoor,2019-10-14,,data analyst,Nigeria,NG,Sub-Saharan Africa
23122,121915.0,RenMoney,presencial,glassdoor,2019-10-14,,data analyst,Nigeria,NG,Sub-Saharan Africa
23123,133468.0,Palladium,presencial,glassdoor,2019-11-05,GBP,data analyst,Nigeria,NG,Sub-Saharan Africa
23124,127853.0,Citicapital Commercial Corp,presencial,glassdoor,2019-11-06,GBP,data analyst,Nigeria,NG,Sub-Saharan Africa
23125,94506.0,Citi,presencial,glassdoor,2019-10-30,GBP,data analyst,Nigeria,NG,Sub-Saharan Africa
23126,90314.0,Citicapital Commercial Corp,presencial,glassdoor,2019-11-06,GBP,data analyst,Nigeria,NG,Sub-Saharan Africa
23127,63651.0,Citi,presencial,glassdoor,2019-11-06,GBP,data analyst,Nigeria,NG,Sub-Saharan Africa
23128,30169.0,RenMoney,presencial,glassdoor,2019-10-14,,data analyst,Nigeria,NG,Sub-Saharan Africa
23129,87432.0,DXC Technology,presencial,glassdoor,2019-10-31,GBP,data analyst,Bulgaria,BG,Eastern Europe
23130,47353.0,Software AG,presencial,glassdoor,2019-10-11,GBP,data analyst,Bulgaria,BG,Eastern Europe
23131,76542.0,DXC Technology,presencial,glassdoor,2019-10-17,GBP,data analyst,Bulgaria,BG,Eastern Europe
23132,110731.0,The Coca-Cola Company,presencial,glassdoor,2019-10-23,GBP,data analyst,Bulgaria,BG,Eastern Europe
23133,88119.0,HP Inc.,presencial,glassdoor,2019-10-26,GBP,data analyst,Bulgaria,BG,Eastern Europe
23134,122999.0,Receipt Bank,presencial,glassdoor,2019-11-07,GBP,data analyst,Bulgaria,BG,Eastern Europe
23135,19830.0,DXC Technology,presencial,glassdoor,2019-10-31,GBP,data analyst,Bulgaria,BG,Eastern Europe
23136,46111.0,DXC Technology,presencial,glassdoor,2019-10-31,GBP,data analyst,Bulgaria,BG,Eastern Europe
23137,92702.0,DXC Technology,presencial,glassdoor,2019-11-06,GBP,data analyst,Bulgaria,BG,Eastern Europe
23138,116691.0,Software AG,presencial,glassdoor,2019-10-11,GBP,data analyst,Bulgaria,BG,Eastern Europe
23139,14215.0,Tide,presencial,glassdoor,2019-11-05,GBP,data analyst,Bulgaria,BG,Eastern Europe
23140,37005.0,HP Inc.,presencial,glassdoor,2019-10-26,GBP,data analyst,Bulgaria,BG,Eastern Europe
23141,78488.0,DXC Technology,presencial,glassdoor,2019-10-31,GBP,data analyst,Bulgaria,BG,Eastern Europe
23142,11617.0,Tide,presencial,glassdoor,2019-10-31,GBP,data analyst,Bulgaria,BG,Eastern Europe
23143,142410.0,The Coca-Cola Company,presencial,glassdoor,2019-10-23,GBP,data analyst,Bulgaria,BG,Eastern Europe
23144,62845.0,DXC Technology,presencial,glassdoor,2019-10-31,GBP,data engineer,Bulgaria,BG,Eastern Europe
23145,53356.0,The Coca-Cola Company,presencial,glassdoor,2019-10-23,GBP,data engineer,Bulgaria,BG,Eastern Europe
23146,26251.0,Adcash,presencial,glassdoor,2019-11-06,,data engineer,Bulgaria,BG,Eastern Europe
23147,70980.0,DXC Technology,presencial,glassdoor,2019-10-31,GBP,data scientist,Bulgaria,BG,Eastern Europe
23148,28150.0,DXC Technology,presencial,glassdoor,2019-10-31,GBP,data scientist,Bulgaria,BG,Eastern Europe
23149,127668.0,Tide,presencial,glassdoor,2019-10-14,GBP,data scientist,Bulgaria,BG,Eastern Europe
23150,10831.0,DXC Technology,presencial,glassdoor,2019-10-31,GBP,data scientist,Bulgaria,BG,Eastern Europe
23151,129163.0,Hewlett Packard Enterprise | HPE,presencial,glassdoor,2019-10-15,GBP,data analyst,Bulgaria,BG,Eastern Europe
23152,7940.0,VMware,presencial,glassdoor,2019-10-31,GBP,data analyst,Bulgaria,BG,Eastern Europe
23153,105101.0,Gameloft,presencial,glassdoor,2019-10-31,GBP,data analyst,Bulgaria,BG,Eastern Europe
23154,116957.0,VMware,presencial,glassdoor,2019-10-31,GBP,data analyst,Bulgaria,BG,Eastern Europe
23155,12370.0,VMware,presencial,glassdoor,2019-10-31,GBP,data analyst,Bulgaria,BG,Eastern Europe
23156,118689.0,myPOS World,presencial,glassdoor,2019-10-15,,data analyst,Bulgaria,BG,Eastern Europe
23157,120986.0,VMware,presencial,glassdoor,2019-10-24,GBP,data analyst,Bulgaria,BG,Eastern Europe
23158,119380.0,IQVIA,presencial,glassdoor,2019-11-02,GBP,data analyst,Bulgaria,BG,Eastern Europe
23159,120397.0,InterContinental Recruiting,presencial,glassdoor,2019-10-31,,data analyst,Bulgaria,BG,Eastern Europe
23160,31748.0,myPOS World,presencial,glassdoor,2019-11-05,,data analyst,Bulgaria,BG,Eastern Europe
23161,69012.0,VMware,presencial,glassdoor,2019-10-31,GBP,data analyst,Bulgaria,BG,Eastern Europe
23162,92649.0,VMware,presencial,glassdoor,2019-10-23,GBP,data analyst,Bulgaria,BG,Eastern Europe
23163,68129.0,Hewlett Packard Enterprise | HPE,presencial,glassdoor,2019-10-15,GBP,data analyst,Bulgaria,BG,Eastern Europe
23164,127483.0,Hewlett Packard Enterprise | HPE,presencial,glassdoor,2019-10-15,GBP,data analyst,Bulgaria,BG,Eastern Europe
23165,35975.0,InterContinental Recruiting,presencial,glassdoor,2019-11-02,,data analyst,Bulgaria,BG,Eastern Europe
23166,86742.0,Gameloft,presencial,glassdoor,2019-10-31,GBP,data analyst,Bulgaria,BG,Eastern Europe
23167,5174.0,VMware,presencial,glassdoor,2019-10-31,GBP,data analyst,Bulgaria,BG,Eastern Europe
23168,8278.0,Ocado Group,presencial,glassdoor,2019-10-24,GBP,data engineer,Bulgaria,BG,Eastern Europe
23169,56044.0,coliquio,presencial,glassdoor,2019-10-21,,data engineer,Bulgaria,BG,Eastern Europe
23170,112199.0,VMware,presencial,glassdoor,2019-10-31,GBP,data scientist,Bulgaria,BG,Eastern Europe
23171,141898.0,VMware,presencial,glassdoor,2019-10-16,GBP,data scientist,Bulgaria,BG,Eastern Europe
23172,87536.0,Shopee,presencial,glassdoor,2019-10-21,,data analyst,Viet Nam,VN,South-eastern Asia
23173,87841.0,Tiki.vn,presencial,glassdoor,2019-10-14,,data analyst,Viet Nam,VN,South-eastern Asia
23174,49002.0,Tiki.vn,presencial,glassdoor,2019-11-04,,data analyst,Viet Nam,VN,South-eastern Asia
23175,56627.0,Moteefe,presencial,glassdoor,2019-11-06,GBP,data analyst,Viet Nam,VN,South-eastern Asia
23176,36436.0,Tiki.vn,presencial,glassdoor,2019-10-30,,data analyst,Viet Nam,VN,South-eastern Asia
23177,34967.0,Tiki.vn,presencial,glassdoor,2019-10-17,,data analyst,Viet Nam,VN,South-eastern Asia
23178,3658.0,Tiki.vn,presencial,glassdoor,2019-11-04,,data analyst,Viet Nam,VN,South-eastern Asia
23179,53145.0,Shopee,presencial,glassdoor,2019-10-21,,data analyst,Viet Nam,VN,South-eastern Asia
23180,6908.0,Moteefe,presencial,glassdoor,2019-11-06,GBP,data analyst,Viet Nam,VN,South-eastern Asia
23181,22328.0,Manulife,presencial,glassdoor,2019-10-25,,data analyst,Viet Nam,VN,South-eastern Asia
23182,105853.0,DNV GL,presencial,glassdoor,2019-10-17,GBP,data analyst,Viet Nam,VN,South-eastern Asia
23183,126514.0,Tiki.vn,presencial,glassdoor,2019-11-06,,data analyst,Viet Nam,VN,South-eastern Asia
23184,40302.0,Tiki.vn,presencial,glassdoor,2019-11-04,,data analyst,Viet Nam,VN,South-eastern Asia
23185,84653.0,Tiki.vn,presencial,glassdoor,2019-11-04,,data analyst,Viet Nam,VN,South-eastern Asia
23186,72570.0,Tiki.vn,presencial,glassdoor,2019-10-23,,data engineer,Viet Nam,VN,South-eastern Asia
23187,109899.0,Knorex,presencial,glassdoor,2019-10-30,,data engineer,Viet Nam,VN,South-eastern Asia
23188,55323.0,Knorex,presencial,glassdoor,2019-10-30,,data engineer,Viet Nam,VN,South-eastern Asia
23189,97528.0,Knorex,presencial,glassdoor,2019-11-08,,data scientist,Viet Nam,VN,South-eastern Asia
23190,115601.0,Knorex,presencial,glassdoor,2019-11-07,,data scientist,Viet Nam,VN,South-eastern Asia
23191,88781.0,Tiki.vn,presencial,glassdoor,2019-10-18,,data scientist,Viet Nam,VN,South-eastern Asia
23192,63879.0,Tiki.vn,presencial,glassdoor,2019-10-28,,data scientist,Viet Nam,VN,South-eastern Asia
23193,82860.0,Tiki.vn,presencial,glassdoor,2019-10-28,,data scientist,Viet Nam,VN,South-eastern Asia
23194,82198.0,Tiki.vn,presencial,glassdoor,2019-10-31,,data scientist,Viet Nam,VN,South-eastern Asia
23195,47117.0,CRIF,presencial,glassdoor,2019-11-01,,data analyst,Turkey,TR,Western Asia
23196,80824.0,Ferrero,presencial,glassdoor,2019-10-21,GBP,data analyst,Turkey,TR,Western Asia
23197,130576.0,OmmaSign,presencial,glassdoor,2019-10-31,,data analyst,Turkey,TR,Western Asia
23198,96859.0,Catenon,presencial,glassdoor,2019-11-01,,data analyst,Turkey,TR,Western Asia
23199,101755.0,Sestek,presencial,glassdoor,2019-10-18,,data analyst,Turkey,TR,Western Asia
23200,102137.0,Amazon,presencial,glassdoor,2019-11-02,GBP,data analyst,Turkey,TR,Western Asia
23201,104361.0,PaneraTech,presencial,glassdoor,2019-11-09,,data analyst,Turkey,TR,Western Asia
23202,104374.0,PepsiCo,presencial,glassdoor,2019-10-24,GBP,data analyst,Turkey,TR,Western Asia
23203,5595.0,PepsiCo,presencial,glassdoor,2019-10-24,GBP,data analyst,Turkey,TR,Western Asia
23204,139690.0,Kuveyt Türk,presencial,glassdoor,2019-11-01,,data analyst,Turkey,TR,Western Asia
23205,95771.0,BLESH,presencial,glassdoor,2019-11-01,,data analyst,Turkey,TR,Western Asia
23206,117147.0,L'Oréal,presencial,glassdoor,2019-10-23,GBP,data analyst,Turkey,TR,Western Asia
23207,96988.0,PepsiCo,presencial,glassdoor,2019-10-24,GBP,data analyst,Turkey,TR,Western Asia
23208,115983.0,Medtronic,presencial,glassdoor,2019-10-24,GBP,data analyst,Turkey,TR,Western Asia
23209,125112.0,Mobilion,presencial,glassdoor,2019-11-01,,data analyst,Turkey,TR,Western Asia
23210,47536.0,Ferrero,presencial,glassdoor,2019-10-21,GBP,data analyst,Turkey,TR,Western Asia
23211,52814.0,SmartMessage,presencial,glassdoor,2019-10-17,,data analyst,Turkey,TR,Western Asia
23212,103569.0,Amazon,presencial,glassdoor,2019-10-18,GBP,data analyst,Turkey,TR,Western Asia
23213,111725.0,DNV GL,presencial,glassdoor,2019-10-14,GBP,data analyst,Turkey,TR,Western Asia
23214,59686.0,OmmaSign,presencial,glassdoor,2019-10-31,,data analyst,Turkey,TR,Western Asia
23215,126412.0,J.P. Morgan,presencial,glassdoor,2019-10-26,GBP,data analyst,Turkey,TR,Western Asia
23216,121682.0,Kuveyt Türk,presencial,glassdoor,2019-11-01,,data analyst,Turkey,TR,Western Asia
23217,29575.0,Sestek,presencial,glassdoor,2019-10-18,,data analyst,Turkey,TR,Western Asia
23218,92976.0,Amazon,presencial,glassdoor,2019-11-06,GBP,data analyst,Turkey,TR,Western Asia
23219,137670.0,Hewlett Packard Enterprise | HPE,presencial,glassdoor,2019-11-02,GBP,data analyst,Turkey,TR,Western Asia
23220,4116.0,Procter & Gamble,presencial,glassdoor,2019-11-07,GBP,data analyst,Turkey,TR,Western Asia
23221,855.0,Armut,presencial,glassdoor,2019-11-04,,data analyst,Turkey,TR,Western Asia
23222,11027.0,CSL Behring,presencial,glassdoor,2019-10-23,,data analyst,Turkey,TR,Western Asia
23223,144654.0,Sestek,presencial,glassdoor,2019-10-18,,data analyst,Turkey,TR,Western Asia
23224,40595.0,Nokta,presencial,glassdoor,2019-11-01,,data analyst,Turkey,TR,Western Asia
23225,72736.0,CoSA VFX,presencial,glassdoor,2019-10-15,,data analyst,Turkey,TR,Western Asia
23226,64546.0,Amazon,presencial,glassdoor,2019-11-06,GBP,data analyst,Turkey,TR,Western Asia
23227,86600.0,CSL Behring,presencial,glassdoor,2019-10-23,,data analyst,Turkey,TR,Western Asia
23228,89681.0,L'Oréal,presencial,glassdoor,2019-10-23,GBP,data analyst,Turkey,TR,Western Asia
23229,112903.0,P.I. Works,presencial,glassdoor,2019-10-24,,data engineer,Turkey,TR,Western Asia
23230,126817.0,iyzico,presencial,glassdoor,2019-10-30,,data engineer,Turkey,TR,Western Asia
23231,63502.0,Zero to One Search,presencial,glassdoor,2019-10-23,,data engineer,Turkey,TR,Western Asia
23232,5148.0,Trendyol,presencial,glassdoor,2019-11-04,,data engineer,Turkey,TR,Western Asia
23233,51852.0,PeakGames,presencial,glassdoor,2019-11-01,,data engineer,Turkey,TR,Western Asia
23234,12793.0,McKinsey & Company,presencial,glassdoor,2019-10-15,GBP,data scientist,Turkey,TR,Western Asia
23235,81329.0,Invent Analytics,presencial,glassdoor,2019-11-01,,data scientist,Turkey,TR,Western Asia
23236,108374.0,Invent Analytics,presencial,glassdoor,2019-11-01,,data scientist,Turkey,TR,Western Asia
23237,87064.0,Modanisa,presencial,glassdoor,2019-10-23,,data scientist,Turkey,TR,Western Asia
23238,128208.0,Bosch,presencial,glassdoor,2019-11-08,GBP,data scientist,Turkey,TR,Western Asia
23239,99914.0,McKinsey & Company,presencial,glassdoor,2019-10-15,GBP,data scientist,Turkey,TR,Western Asia
23240,114075.0,Invent Analytics,presencial,glassdoor,2019-11-01,,data scientist,Turkey,TR,Western Asia
23241,139437.0,Invent Analytics,presencial,glassdoor,2019-11-01,,data scientist,Turkey,TR,Western Asia
23242,113126.0,Carla Car Rental,presencial,glassdoor,2019-10-24,,data scientist,Turkey,TR,Western Asia
23243,49782.0,Invent Analytics,presencial,glassdoor,2019-11-01,,data scientist,Turkey,TR,Western Asia
23244,40097.0,Modanisa,presencial,glassdoor,2019-11-08,,data scientist,Turkey,TR,Western Asia
23245,36855.0,App Samurai,presencial,glassdoor,2019-10-24,,data scientist,Turkey,TR,Western Asia
23246,37736.0,McKinsey & Company,presencial,glassdoor,2019-10-15,GBP,data scientist,Turkey,TR,Western Asia
23247,23960.0,OakNorth Bank,presencial,glassdoor,2019-10-29,GBP,data scientist,Turkey,TR,Western Asia
23248,31471.0,Bosch,presencial,glassdoor,2019-11-08,GBP,data scientist,Turkey,TR,Western Asia
23249,48656.0,Citi,presencial,glassdoor,2019-11-09,GBP,data analyst,Turkey,TR,Western Asia
23250,120242.0,Novartis,presencial,glassdoor,2019-10-24,GBP,data analyst,Turkey,TR,Western Asia
23251,133504.0,Novartis,presencial,glassdoor,2019-10-21,GBP,data analyst,Turkey,TR,Western Asia
23252,60348.0,Citicorp North America,presencial,glassdoor,2019-11-09,GBP,data analyst,Turkey,TR,Western Asia
23253,120576.0,Citicorp North America,presencial,glassdoor,2019-11-09,GBP,data analyst,Turkey,TR,Western Asia
23254,87289.0,P.I. Works,presencial,glassdoor,2019-10-24,,data engineer,Turkey,TR,Western Asia
23255,81115.0,Carla Car Rental,presencial,glassdoor,2019-10-23,,data scientist,Turkey,TR,Western Asia
23256,81176.0,McKinsey & Company,presencial,glassdoor,2019-10-15,GBP,data scientist,Turkey,TR,Western Asia
23257,104134.0,Carla Car Rental,presencial,glassdoor,2019-10-23,,data scientist,Turkey,TR,Western Asia
23258,62872.0,Carla Car Rental,presencial,glassdoor,2019-10-23,,data scientist,Turkey,TR,Western Asia
23259,71205.0,Bosch,presencial,glassdoor,2019-11-07,GBP,data scientist,Turkey,TR,Western Asia
23260,7342.0,Carla Car Rental,presencial,glassdoor,2019-10-23,,data scientist,Turkey,TR,Western Asia
23261,10804.0,P.I. Works,presencial,glassdoor,2019-10-24,,data scientist,Turkey,TR,Western Asia
23262,47219.0,CHEP,presencial,glassdoor,2019-10-22,GBP,data analyst,Peru,PE,Latin America and the Caribbean
23263,15516.0,J.P. Morgan,presencial,glassdoor,2019-10-15,GBP,data analyst,Peru,PE,Latin America and the Caribbean
23264,108739.0,J.P. Morgan,presencial,glassdoor,2019-10-15,GBP,data analyst,Peru,PE,Latin America and the Caribbean
